NAME,TOTAL,FINE,FEE,Z FEE,COST,SURCHARGE,STF,BIPSA,MF,PLUS,CATEGORY,DESCRIPTION
31-25,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal employment of minor under 16 - elevator operator
31-25*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal employment of minor under 18 - elevator operator
31-28,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to register manufacturing/mechanical establishments (1st offense)
31-32,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Violation of home enterprise regulations
31-36,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to have toilets in foundry
31-38,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to have toilets - tobacco plantation
31-40,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to report work site accident
31-44,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Violation of employment regulations
31-47,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to report employee lodging house
31-48,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Overcharging laborer for goods
31-51,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal employment blacklisting
31-52,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to give preference to state citizen
31-52a,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to give preference to Connecticut resident
31-54,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal employment of worker below minimum wage
31-69(a),100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal discrimination against worker
31-69(c),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to file wage reports
31-70,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal withholding of wages
31-74,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal scaling of wages
31-76,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Illegal retaliation against worker
31-76a,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to furnish time/wage records
31-89b,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to remit pension fund contribution
31-134,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Failure to maintain agency records
31-273(i),100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Violation of unemployment compensation regulations.
31-288(a),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABOR,Wilful failure of employer to conform.
36a-787,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BUSINESS, SELLING, TRADING AND COLLECTION PRACTICES",Violation of retail installment sale requirement
42-230,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BUSINESS, SELLING, TRADING AND COLLECTION PRACTICES",Illegal price change in emergency
45a-283,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROBATE COURTS AND PROCEDURES,Failure of Executor to apply for probate
45a-450,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROBATE COURTS AND PROCEDURES,Failure of fiduciary to record certificate
45a-634,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROBATE COURTS AND PROCEDURES,Failure of guardian to file inventory
45a-658,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROBATE COURTS AND PROCEDURES,Failure of conservator to file notice
46a-54(13),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUMAN RIGHTS,Failure to post required notice
46a-54(14),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUMAN RIGHTS,Failure to post required notices
46a-59,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUMAN RIGHTS,Discrimination in association of licensed persons
46b-22,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY LAW,Unauthorized performance of marriage
46b-24,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY LAW,Performing unlicensed marriage
46b-34,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY LAW,Failure to complete/file marriage certificate
46b-38dd,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY LAW,Unauthorized performance of civil union.
46b-38gg,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY LAW,Performing civil union without having received the license from the parties.
46b-38kk,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY LAW,Failure to certify/return license of civil union to Registrar of Vital Statistics.
47-34a,750.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAND AND LAND TITLES,Illegal damage to surveyor mark
47-34a(c),3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAND AND LAND TITLES,"Injuring, destroying, disturbing or removing any monument used to determine location or elevation"
47-47,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAND AND LAND TITLES,Illegal use of barbed wire fence
49-16,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MORTGAGES AND LIENS,Failure to lodge foreclosure certificate
21a-267(d)(1),136.0,90.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Use or possession with intent to use drug paraphernalia in connection with less than one-half ounce canna- bis-type substance (Note: DO NOT issue to persons under the age of 18. A Juvenile Court referral must be made.)
21a-267(d)(2),136.0,90.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Delivery or possession with intent to deliver or manufacturing drug paraphernalia in connection with less than one-half ounce cannabis-type substance (Note: DO NOT issue to persons under the age of 18.  A Juvenile Court referral must be made)
21a-279a1st,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Possession of less than one-half ounce of cannabis-type substance (1st offense)(Note: DO NOT issue to per- sons under the age of 18. A Juvenile Court referral must be made.)
21a-279a2nd,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Possession of less than one-half ounce of cannabis-type substance (2nd/SBS offense)(Note: DO NOT issue to persons under the age of 18. A Juvenile Court referral must be made.)
35-20(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,"Using a filed device, name, or mark on a receptacle"
53-133,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal altering electric storage battery
53-199,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Theater seating capacity violations
53-202g,136.0,90.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Failure to report the loss or theft of an assault weapon or firearm (1st offense).
53-202w(c1),92.0,50.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,"Possession of large capacity magazine on or after January 1, 2014, that was obtained prior to April 5, 2013 (1st offense)"
53-212a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal use of fluoroscopic shoe device
53-249a,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal sale of dyed fowl/rabbit
53-252,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal transport of animals by rail
53-264,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal maintenance of a chose in action
53-280,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Operating a pool room without a municipal permit
53-302a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Violation of Sunday employment/sale requirements (1st offense)
53-302a*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Violation of Sunday employment/sale requirements (subsequent offense)
53-303e,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Violation of six day week work limit
53-311a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal distribution of credit card
53-321,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal sale of thistle seed in grass
53-322,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal sale of short weight clams
53-323,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal coercion to insure property
53-331,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Illegal use of arsenic in embalming
53-344(b)1ST,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,"Illegal sale, giving or delivery of tobacco involving minors (1st offense)"
53-344(b)2ND,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,"Illegal sale, giving or delivery of tobacco involving minors (2nd offense withing 18 mos.)"
53-344(b)SBS,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,"Illegal sale, giving or delivery of tobacco involving minors (subsequent offense within 18 mos.)"
53-344(c),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Purchase or misrepresentation of age to purchase tobacco by minor (1st offense)
53-344(c)*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Purchase or misrepresentation of age to purchase tobacco by minor (subsequent offense)
53-344(c)**,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Possession of tobacco by a minor in a public place (1st offense).
53-344(c)***,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Possession of tobacco by a minor in a public place (subsequent offense).
53-450,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRIMES,Violation of video rental confidentiality
1-9,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,State records - improper paper
1-10,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,State records - improper ink
1-11,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,State records - improper binder
2-71h*,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Violation of parking regulations on State Capitol grounds, parking facilities and related structures"
3-6a,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Violation of executive order with respect to movement of vehicle during storm
4b-13,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Violation of state property parking regulations
10a-92,variable,,,,,,,,,,MISCELLANEOUS,"Violation of traffic or parking regulations at a campus of the Connecticut  State University System (Note:Amt = to fine assessed by Committee apptd by State Univ Syst in accord w/regs, not to exceed $90 plus $1 for each $8 or   fraction thereof of said amt + $20 in costs under C.G.S.54-143a if fine is less than $35 or $35 in costs if fine is $35 or more)"
10a-139,variable,,,,,,,,,,MISCELLANEOUS,Violation of traffic regulations on grounds of University of Connecticut (Note:Amt = to fine assessed by trustees of UConn in accord w/regs not to exceed $90 + $1 for each $8 or fraction thereof of amnt + $20 in costs under C.G.S. 54-143a if fine is less than $35 or $35 in costs if fine is $35 or more)
16a-22g*,114.0,70.0,9.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Failure to register as a petroleum vendor (Note: Inform violator that waiver of penalties imposed under this section may be obtained by pleading NG as directed on the ticket and providing proof that the violator has registered as a petrol vendor w/in 30 days of Sept 30th of that year after having paid a late filing fee of $50)
28-13,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Denying property in civil emergency
31-51jj,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Failure of employer to notify employee of emergency telephone call
42-179a,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Failure to provide consumer with paperwork/invoices relating to repair work on automobile
47a-6b,136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Failure of nonresident landlord/agent to file or maintain current address.
53-198,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Smoking in motorbuses, railroad cars and school buses"
53-206e(b),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Selling/leasing/providing laser pointer to person under 18 years of age
53-206e(c),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Illegal possession of laser pointer on school grounds/public place by person under 18 years of age
53-206e(e),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Shining, pointing, focusing laser pointer at another to cause harassment, annoyance or fear of injury"
53-210,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Failure to relinquish party line or false statement of emergency nature of call
53a-110a,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Simple trespass
53a-110d,136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Simple trespass of railroad property
53a-181a,103.0,60.0,8.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Creating a public disturbance
PA14-76(1)c,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Purchase of, or misrepresentation of age to purchase, electronic nicotine delivery system or vapor product by a minor (1st offense)"
PA14-76(1)c*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Purchase of, or misrepresentation of age to purchase, electronic nicotine delivery system or vapor product by a minor (subsequent offense)"
PA14-76(1)c**,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Possession of an electronic nicotine delivery system or vapor product in a public place by a minor (1st offense)
PA14-76(1c***,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Possession of an electronic nicotine delivery system or vapor product in a public place by a minor (subse- quent offense)
PA14-199(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,Unlawfully using bus public transportation service without paying
PA14-201(4)a*,120.0,75.0,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Conducting hunting or fishing guide services without registering with DEEP (not applicable to charter, party or head boats)(effective January 1, 2015)"
PA14-201(4a**,120.0,75.0,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Operating a vessel for the purpose of hunting or fishing guide services without holding current passenger- for-hire license from U.S. Coast Guard (not applicable to charter, party or head boats)(effective January 1, 2015)"
PA14-201(4)c,120.0,75.0,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,MISCELLANEOUS,"Providing fishing guide services that entail use of a vessel while taking or landing marine species with more than two customers in vessel at a given time (effective January 1, 2015)"
